benchmark_name,algorithm,problem_size,runs_per_sample,sample_count,best_ns_per_run,mean_ns_per_run,median_ns_per_run,stddev_ns,fit_slope_ns_per_run,fit_intercept_ns,fit_r_squared,notes,domain,case_id,config_algorithm,length,superscalar_lanes,config_notes,variant_param,variant_label,stability_cv,ns_per_element,mean_ns_per_element,median_ns_per_element,baseline_best_ns_per_run,speedup_vs_baseline
sum_reduce,sum_superscalar,131072,16,3,539918.75,549065.625,542456.25,11189.408298606171,574769.6428571428,-756300.0,0.9994924875151469,s_131072_super_8:superscalar_l8_len_131072; digest=8059476930382963845,sum_reduce,s_131072_super_8,superscalar,131072,8,superscalar_l8_len_131072,8.0,lane_8,0.020378999866557248,4.119253158569336,4.189038276672363,4.138612747192383,213843.75,0.3960665377892507
sum_reduce,sum_superscalar,131072,16,3,444950.0,454276.0416666666,453812.5,7810.801620948106,454879.91071428574,22250.0,0.9995356985743739,s_131072_super_16:superscalar_l16_len_131072; digest=8059476930382963869,sum_reduce,s_131072_super_16,superscalar,131072,16,superscalar_l16_len_131072,16.0,lane_16,0.017193954566240198,3.3946990966796875,3.4658511479695635,3.4623146057128906,213843.75,0.4806017530059557
sum_reduce,sum_naive,262144,16,3,436812.5,446067.1875,448846.875,6715.691285348379,457564.28571428574,-310800.0,0.9999936939725044,s_262144_naive:baseline_len_262144; digest=7808418140491186077,sum_reduce,s_262144_naive,naive,262144,4,baseline_len_262144,,naive,0.015055335773489009,1.6663074493408203,1.7016112804412842,1.7122149467468262,436812.5,1.0
sum_reduce,sum_superscalar,262144,16,3,987606.25,996064.5833333331,990812.5,9782.694027237874,980814.2857142858,406000.0,0.999989976146577,s_262144_super_2:superscalar_l2_len_262144; digest=9616121280737529695,sum_reduce,s_262144_super_2,superscalar,262144,2,superscalar_l2_len_262144,2.0,lane_2,0.009821345112482626,3.76741886138916,3.799684842427571,3.7796497344970703,436812.5,0.44229418353721434
sum_reduce,sum_superscalar,262144,16,3,897635.9375,911948.4375,903284.375,16409.71317614776,886175.0,687000.0,0.9999677348124048,s_262144_super_4:superscalar_l4_len_262144; digest=9616121280737502975,sum_reduce,s_262144_super_4,superscalar,262144,4,superscalar_l4_len_262144,4.0,lane_4,0.017994123901492798,3.4242093563079834,3.478807210922241,3.445756435394287,436812.5,0.48662545888766845
sum_reduce,sum_superscalar,262144,16,3,1114684.375,1164590.1041666667,1154610.9375,45373.87765365655,1140353.5714285714,479000.0,0.9983096040689616,s_262144_super_8:superscalar_l8_len_262144; digest=9616121280737353504,sum_reduce,s_262144_super_8,superscalar,262144,8,superscalar_l8_len_262144,8.0,lane_8,0.03896124266496687,4.252183437347412,4.4425586859385175,4.404491186141968,436812.5,0.39187101730030083
sum_reduce,sum_superscalar,262144,16,3,968476.5625,974702.6041666665,977000.0,4452.5603321330445,964590.625,298850.0,0.9999683245105636,s_262144_super_16:superscalar_l16_len_262144; digest=9616121280737353496,sum_reduce,s_262144_super_16,superscalar,262144,16,superscalar_l16_len_262144,16.0,lane_16,0.004568121920572699,3.6944448947906494,3.7181953589121495,3.726959228515625,436812.5,0.4510305328116807
sum_reduce,sum_naive,524288,16,3,879568.75,912978.125,919303.125,25098.176109239823,856608.4821428572,1603650.0,0.999712491647122,s_524288_naive:baseline_len_524288; digest=7275744020720224056,sum_reduce,s_524288_naive,naive,524288,4,baseline_len_524288,,naive,0.02749044628998074,1.6776442527770996,1.7413675785064697,1.7534315586090088,879568.75,1.0
sum_reduce,sum_superscalar,524288,16,3,1975831.25,2032528.6458333333,2027181.25,48623.53857080644,2130791.5178571427,-2978150.0,0.9988762939488516,s_524288_super_2:superscalar_l2_len_524288; digest=10378722733227788021,sum_reduce,s_524288_super_2,superscalar,524288,2,superscalar_l2_len_524288,2.0,lane_2,0.02392268304335306,3.768599033355713,3.87674073378245,3.8665413856506348,879568.75,0.4451639025346927
sum_reduce,sum_superscalar,524288,16,3,1807359.375,1820191.6666666667,1823937.5,9332.071971127609,1799491.517857143,615950.0,0.9999542754287865,s_524288_super_4:superscalar_l4_len_524288; digest=10378722733227788023,sum_reduce,s_524288_super_4,superscalar,524288,4,superscalar_l4_len_524288,4.0,lane_4,0.005126972143663044,3.4472644329071045,3.4717400868733725,3.478884696960449,879568.75,0.48665957759507567
sum_reduce,sum_superscalar,524288,16,3,2273446.875,2299939.583333333,2298971.875,22036.897375087512,2254385.2678571427,1271650.0,0.9999938351371608,s_524288_super_8:superscalar_l8_len_524288; digest=10378722733227775457,sum_reduce,s_524288_super_8,superscalar,524288,8,superscalar_l8_len_524288,8.0,lane_8,0.009581511416551709,4.336255788803101,4.386786619822184,4.38494086265564,879568.75,0.3868877516656289
sum_reduce,sum_superscalar,524288,16,3,1909625.0,1927387.5,1920334.375,18083.77009601197,1918841.517857143,338550.0,0.9998120858270958,s_524288_super_16:superscalar_l16_len_524288; digest=10378722733227782538,sum_reduce,s_524288_super_16,superscalar,524288,16,superscalar_l16_len_524288,16.0,lane_16,0.009382529510029493,3.6423206329345703,3.6761999130249023,3.6627471446990967,879568.75,0.4605976304248216
